Participant ID,Participant Hash,Question,Answer,Short Title,Age,Gender,Country
62,f949ba2d50e41bd2d2320df6cc6c9cf86c6c8a66ed16c110ac605ec53d93fe5b,"How willing or unwilling are you to take risks? Using a scale from 0 to 10, please answer with a single number.","I would say I'm around a 4. I tend to be cautious with my decisions, especially when it comes to financial matters.",Willingness to take risk,79,female,Iran
62,f949ba2d50e41bd2d2320df6cc6c9cf86c6c8a66ed16c110ac605ec53d93fe5b,"How willing are you to give up something that is beneficial for you today in order to benefit more from that in the future? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Willingness to delay consumption,79,female,Iran
62,f949ba2d50e41bd2d2320df6cc6c9cf86c6c8a66ed16c110ac605ec53d93fe5b,"How willing are you to punish someone who treats you unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, please answer with a single number, don't add other words.",7,Personal retribution,79,female,Iran
62,f949ba2d50e41bd2d2320df6cc6c9cf86c6c8a66ed16c110ac605ec53d93fe5b,"How willing are you to punish someone who treats others unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Retribution on others' behalf,79,female,Iran
62,f949ba2d50e41bd2d2320df6cc6c9cf86c6c8a66ed16c110ac605ec53d93fe5b,"How willing are you to give to good causes without expecting anything in return? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Willingness to donate,79,female,Iran
62,f949ba2d50e41bd2d2320df6cc6c9cf86c6c8a66ed16c110ac605ec53d93fe5b,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: When someone does me a favor, I am willing to return it.",8,Will return favor,79,female,Iran
62,f949ba2d50e41bd2d2320df6cc6c9cf86c6c8a66ed16c110ac605ec53d93fe5b,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: If I am treated very unjustly, I will take revenge at the first occasion, even if there is a cost to do so.",3,Will do revenge,79,female,Iran
62,f949ba2d50e41bd2d2320df6cc6c9cf86c6c8a66ed16c110ac605ec53d93fe5b,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I assume that people have only the best intentions.,6,People have best intentions,79,female,Iran
62,f949ba2d50e41bd2d2320df6cc6c9cf86c6c8a66ed16c110ac605ec53d93fe5b,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I am good at math.,5,Good at math,79,female,Iran
62,f949ba2d50e41bd2d2320df6cc6c9cf86c6c8a66ed16c110ac605ec53d93fe5b,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I tend to postpone tasks even if I know it would be better to do them right away.,7,Procrastinate,79,female,Iran
