Participant ID,Participant Hash,Question,Answer,Short Title,Age,Gender,Country
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,"How willing or unwilling are you to take risks? Using a scale from 0 to 10, please answer with a single number.",I would say my willingness to take risks is around a 4.,Willingness to take risk,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,"How willing are you to give up something that is beneficial for you today in order to benefit more from that in the future? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Willingness to delay consumption,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,"How willing are you to punish someone who treats you unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, please answer with a single number, don't add other words.",7,Personal retribution,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,"How willing are you to punish someone who treats others unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Retribution on others' behalf,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,"How willing are you to give to good causes without expecting anything in return? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Willingness to donate,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: When someone does me a favor, I am willing to return it.",8,Will return favor,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: If I am treated very unjustly, I will take revenge at the first occasion, even if there is a cost to do so.",3,Will do revenge,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I assume that people have only the best intentions.,7,People have best intentions,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I am good at math.,4,Good at math,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I tend to postpone tasks even if I know it would be better to do them right away.,6,Procrastinate,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,"You are in an area you are not familiar with, and you realize that you lost your way. You ask a stranger for directions. The stranger offers to take you to your destination. Helping you costs the stranger about 40 U.S. dollars in total. However, the stranger says they do not want any money from you. You have six presents with you with values 10, 20, 30, 50, and 60$ respectively. What is the value of the present you would give? Only answer with a single number, answer with 0 if you don't want to give one.",30,Present giving,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,"Imagine the following situation: Today you unexpectedly received 1,600 U.S. dollars. How much of this amount would you donate to a good cause? Please answer with a single number.",500,Donate,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 750 CHF and the same 50-percent chance of receiving nothing, OR Option 2: 25 CHF as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",Option 2,Risk 25,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,What would you prefer? Option 1: A payment of 200 CHF today OR Option 2: 206.0 CHF in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 1,Delay 206.0,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,What would you prefer? Option 1: A payment of 200 CHF today OR Option 2: 212.2 CHF in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 1,Delay 212.2,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,What would you prefer? Option 1: A payment of 200 CHF today OR Option 2: 218.4 CHF in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 1,Delay 218.4,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,What would you prefer? Option 1: A payment of 200 CHF today OR Option 2: 224.8 CHF in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 1,Delay 224.8,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,What would you prefer? Option 1: A payment of 200 CHF today OR Option 2: 231.2 CHF in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 1,Delay 231.2,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,What would you prefer? Option 1: A payment of 200 CHF today OR Option 2: 237.6 CHF in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 1,Delay 237.6,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,What would you prefer? Option 1: A payment of 200 CHF today OR Option 2: 244.19999999999996 CHF in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 1,Delay 244.19999999999996,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,What would you prefer? Option 1: A payment of 200 CHF today OR Option 2: 250.8 CHF in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 2,Delay 250.8,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,Imagine someone did you a favor that cost them 10 CHF. How much would you be willing to spend to return the favor? Please answer with a single number.,15 CHF,Reciprocation 10,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,Imagine someone did you a favor that cost them 20 CHF. How much would you be willing to spend to return the favor? Please answer with a single number.,I would be willing to spend 20 CHF to return the favor.,Reciprocation 20,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,Imagine someone did you a favor that cost them 30 CHF. How much would you be willing to spend to return the favor? Please answer with a single number.,30,Reciprocation 30,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,Imagine someone did you a favor that cost them 40 CHF. How much would you be willing to spend to return the favor? Please answer with a single number.,I would be willing to spend 30 CHF to return the favor.,Reciprocation 40,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,Imagine someone did you a favor that cost them 40 CHF. How much would you be willing to spend to return the favor? Please answer with a single number.,I would be willing to spend 40 CHF to return the favor.,Reciprocation 40,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,Imagine someone did you a favor that cost them 50 CHF. How much would you be willing to spend to return the favor? Please answer with a single number.,I'd be willing to spend 30 CHF to return the favor.,Reciprocation 50,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,Imagine someone did you a favor that cost them 60 CHF. How much would you be willing to spend to return the favor? Please answer with a single number.,60,Reciprocation 60,79,female,Switzerland
122,cbf137f71d4d0af9e7cc7892a50aa0e16cf4f9de726460efc13a62917ab07b88,You unexpectedly received 2400.0 CHF. How much of this amount would you donate to a good cause? Please answer with a single number.,500,Donation 2400.0,79,female,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,"How willing or unwilling are you to take risks? Using a scale from 0 to 10, please answer with a single number.",I'd rate my willingness to take risks as a 6.,Willingness to take risk,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,"How willing are you to give up something that is beneficial for you today in order to benefit more from that in the future? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Willingness to delay consumption,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,"How willing are you to punish someone who treats you unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, please answer with a single number, don't add other words.",7,Personal retribution,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,"How willing are you to punish someone who treats others unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Retribution on others' behalf,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,"How willing are you to give to good causes without expecting anything in return? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Willingness to donate,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: When someone does me a favor, I am willing to return it.",9,Will return favor,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: If I am treated very unjustly, I will take revenge at the first occasion, even if there is a cost to do so.",3,Will do revenge,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I assume that people have only the best intentions.,4,People have best intentions,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I am good at math.,7,Good at math,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I tend to postpone tasks even if I know it would be better to do them right away.,7,Procrastinate,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,"You are in an area you are not familiar with, and you realize that you lost your way. You ask a stranger for directions. The stranger offers to take you to your destination. Helping you costs the stranger about 40 U.S. dollars in total. However, the stranger says they do not want any money from you. You have six presents with you with values 10, 20, 30, 50, and 60$ respectively. What is the value of the present you would give? Only answer with a single number, answer with 0 if you don't want to give one.",30,Present giving,52,male,Switzerland
121,b9001e72b3226347862eb64bb7a56bf45d1f2082fae095d5cb20723316f9e682,"Imagine the following situation: Today you unexpectedly received 1,600 U.S. dollars. How much of this amount would you donate to a good cause? Please answer with a single number.",500,Donate,52,male,Switzerland
